"id","MOSTYPE","MAANTHUI","MGEMOMV","MGEMLEEF","MOSHOOFD","MGODRK","MGODPR","MGODOV","MGODGE","MRELGE","MRELSA","MRELOV","MFALLEEN","MFGEKIND","MFWEKIND","MOPLHOOG","MOPLMIDD","MOPLLAAG","MBERHOOG","MBERZELF","MBERBOER","MBERMIDD","MBERARBG","MBERARBO","MSKA","MSKB1","MSKB2","MSKC","MSKD","MHHUUR","MHKOOP","MAUT1","MAUT2","MAUT0","MZFONDS","MZPART","MINKM30","MINK3045","MINK4575","MINK7512","MINK123M","MINKGEM","MKOOPKLA","PWAPART","PWABEDR","PWALAND","PPERSAUT","PBESAUT","PMOTSCO","PVRAAUT","PAANHANG","PTRACTOR","PWERKT","PBROM","PLEVEN","PPERSONG","PGEZONG","PWAOREG","PBRAND","PZEILPL","PPLEZIER","PFIETS","PINBOED","PBYSTAND","AWAPART","AWABEDR","AWALAND","APERSAUT","ABESAUT","AMOTSCO","AVRAAUT","AAANHANG","ATRACTOR","AWERKT","ABROM","ALEVEN","APERSONG","AGEZONG","AWAOREG","ABRAND","AZEILPL","APLEZIER","AFIETS","AINBOED","ABYSTAND","CARAVAN"
"2564","30","1","3","4","7","0","7","0","2","9","0","0","0","4","5","0","5","4","2","0","1","2","6","0","2","2","1","6","0","3","6","7","2","0","9","0","4","3","3","0","0","3","2","2","0","0","6","0","0","0","0","0","0","0","4","0","2","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2565","5","1","3","3","1","2","3","1","4","6","1","2","1","4","5","1","6","2","2","1","0","6","1","2","1","3","2","2","3","7","2","6","1","2","6","3","2","6","2","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2566","38","1","3","2","9","0","6","3","0","9","0","0","0","4","5","2","4","4","2","2","0","4","2","1","2","3","2","4","0","9","0","7","0","2","6","3","2","5","3","0","0","3","4","0","0","0","6","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2567","12","2","5","3","3","8","0","0","1","6","2","3","0","0","9","0","9","0","2","0","0","3","3","3","0","4","5","0","0","0","9","5","3","2","6","3","2","3","3","2","0","5","8","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2568","37","1","1","4","8","1","4","1","4","7","1","2","9","0","0","0","0","9","0","0","0","9","0","0","0","9","0","0","0","9","0","6","2","1","5","4","5","5","0","0","0","3","4","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2569","33","1","3","3","8","1","5","1","3","7","1","2","2","3","5","2","4","4","3","1","2","2","2","1","3","2","3","3","1","3","6","6","2","1","5","4","3","2","3","2","1","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2570","33","1","2","4","8","0","5","0","5","9","0","0","0","9","0","0","9","0","0","0","0","9","0","0","0","9","0","0","0","9","0","9","0","0","5","5","0","9","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2571","3","1","3","3","1","1","4","1","5","7","1","2","1","4","4","2","3","4","3","0","2","2","3","1","3","1","3","3","2","3","6","7","2","1","5","4","3","2","3","2","0","4","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","6","3","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2572","2","1","4","2","1","1","4","1","4","7","1","2","2","4","4","5","4","0","0","5","4","0","0","0","9","0","0","0","0","4","5","6","2","1","5","4","0","0","9","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2573","32","1","3","4","7","1","5","1","3","8","1","1","2","5","3","2","3","5","1","1","1","5","3","1","1","1","3","5","1","4","5","7","0","2","5","4","2","3","4","1","0","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2574","23","1","2","3","5","3","2","1","3","5","2","2","2","5","2","2","4","4","2","2","0","2","3","1","3","2","0","4","0","6","3","7","0","2","6","3","5","0","0","4","0","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2575","3","1","3","3","1","1","4","1","5","7","1","2","1","4","4","2","3","4","3","0","2","2","3","1","3","1","3","3","2","3","6","7","2","1","5","4","3","2","3","2","0","4","6","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2576","33","1","3","3","8","0","6","2","1","6","0","3","2","3","4","1","2","7","1","0","2","2","1","5","1","2","2","5","1","1","8","7","0","2","7","2","0","5","4","0","0","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2577","40","1","3","3","10","0","5","1","4","8","1","0","0","4","5","1","3","6","2","0","5","1","2","0","2","1","6","2","0","2","7","7","2","0","3","6","5","2","2","1","0","3","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2578","34","1","3","2","8","0","7","0","2","7","2","0","0","4","5","0","2","7","0","2","0","2","4","2","0","0","4","5","0","2","7","5","4","0","9","0","0","5","4","0","0","4","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2579","31","1","2","3","7","0","4","2","4","7","1","2","2","5","3","0","2","7","2","0","1","2","4","2","1","1","1","7","1","6","3","6","1","2","7","2","6","3","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2580","37","1","2","3","8","0","4","1","4","6","1","3","1","5","3","1","5","3","1","0","1","2","1","5","1","1","5","3","1","3","6","4","0","5","7","2","3","3","1","3","1","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2581","16","1","1","2","4","2","4","1","4","1","1","7","7","2","1","3","5","1","5","2","1","2","1","1","2","1","4","3","0","7","2","1","0","8","4","5","7","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2582","33","1","3","3","8","0","6","1","2","6","0","3","2","3","5","1","2","6","1","0","1","4","2","4","1","2","2","5","2","2","7","7","0","2","7","2","0","4","5","0","0","4","3","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2583","33","1","2","3","8","1","4","2","3","7","2","1","1","6","3","1","1","8","1","1","2","1","4","3","1","1","3","6","1","1","8","4","4","2","7","2","4","3","3","0","1","3","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2584","38","1","4","2","9","0","4","0","5","8","0","1","1","1","8","1","4","5","1","0","0","2","0","7","1","2","2","5","1","8","1","5","4","1","8","1","5","4","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2585","36","1","2","4","8","0","3","4","2","6","0","3","3","3","4","0","5","4","2","0","0","2","1","6","0","1","4","2","3","2","7","6","0","3","7","2","1","3","5","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2586","3","1","3","3","1","0","6","0","3","8","0","1","0","3","6","2","5","3","3","0","2","3","2","1","3","1","3","3","1","3","6","7","2","0","6","3","2","4","3","0","0","4","6","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2587","8","1","3","3","2","2","6","0","2","9","0","0","0","3","6","5","3","2","4","0","0","5","0","0","3","2","3","2","0","0","9","7","2","0","2","7","0","5","0","4","0","7","7","0","0","0","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2588","38","1","2","3","9","1","3","1","5","4","2","4","4","2","3","1","3","6","1","0","1","3","3","3","1","1","3","3","3","7","2","6","0","3","8","1","5","4","1","0","0","2","4","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2589","15","3","1","4","4","1","5","2","2","4","0","5","6","3","1","3","2","5","4","0","1","2","2","2","3","1","1","3","2","5","4","4","2","4","4","5","3","3","3","0","0","3","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2590","20","1","2","3","5","2","2","0","5","4","2","4","3","3","4","3","5","2","3","1","0","4","1","2","3","2","3","2","1","7","2","4","2","4","5","4","0","2","4","3","2","7","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2591","36","1","1","4","8","1","5","2","2","4","0","5","6","3","1","3","2","5","4","0","1","2","2","2","3","1","1","3","2","5","4","4","2","4","4","5","3","3","3","0","0","3","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2592","6","1","5","2","2","1","5","1","3","6","1","3","0","1","8","0","1","8","8","0","1","1","0","1","0","1","8","1","0","1","8","6","1","2","6","3","0","0","9","0","0","5","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2593","36","1","2","4","8","1","5","1","3","6","0","3","4","3","3","1","3","5","2","1","0","3","3","2","1","1","2","5","2","5","4","6","0","3","6","3","3","3","2","1","0","3","3","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2594","39","1","3","2","9","0","5","0","4","5","1","3","2","1","7","1","4","5","1","1","0","2","3","3","1","3","1","4","1","7","2","5","1","4","7","2","3","5","2","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2595","3","1","2","4","1","0","5","0","4","7","0","2","2","5","2","3","4","2","5","0","0","4","0","0","5","0","3","2","0","6","3","6","3","0","2","7","3","4","3","0","0","4","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2596","33","1","4","3","8","0","6","0","3","9","0","0","0","3","6","0","0","9","0","0","3","0","6","0","0","0","3","6","0","9","0","7","2","0","9","0","3","5","2","0","0","3","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2597","3","1","2","3","1","0","5","0","4","5","0","4","4","2","4","2","3","5","4","2","0","0","3","0","2","1","4","3","0","0","9","5","3","2","6","3","4","2","3","0","0","3","6","2","4","0","0","6","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"2598","5","1","2","4","1","1","6","1","2","5","1","3","2","4","3","1","4","4","2","1","0","4","1","3","2","2","3","4","1","3","6","6","1","3","7","2","3","4","3","1","0","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2599","7","1","3","3","2","1","5","1","4","7","1","2","1","4","5","4","4","2","4","0","1","3","1","2","4","2","2","3","0","4","5","6","2","1","4","5","1","2","6","1","0","5","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2600","38","1","3","3","9","3","4","2","2","9","0","0","3","4","3","3","4","3","2","0","0","3","1","5","2","4","1","3","0","0","9","7","2","0","9","0","0","5","3","2","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2601","33","1","3","3","8","1","5","1","3","7","1","2","2","3","5","2","4","4","3","1","2","2","2","1","3","2","3","3","1","3","6","6","2","1","5","4","3","2","3","2","1","4","3","0","0","4","0","0","0","0","0","3","0","0","0","0","0","0","6","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0"
"2602","10","2","4","3","3","1","5","1","4","7","1","2","0","0","9","2","0","7","0","0","0","3","0","6","0","2","0","7","0","0","9","6","2","1","4","5","0","3","5","2","0","5","8","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2603","9","1","3","3","3","2","3","1","4","7","1","2","1","4","5","1","6","3","4","1","0","4","1","1","3","2","3","1","2","6","3","7","1","2","5","4","5","3","1","0","0","3","4","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2604","39","1","4","3","9","0","6","1","3","7","1","2","1","1","8","0","2","7","1","0","0","1","5","3","1","1","1","7","1","6","3","6","1","2","9","0","1","7","2","0","0","3","5","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2605","39","2","5","3","9","0","6","0","3","9","0","0","0","3","6","0","4","5","0","0","0","3","6","0","0","2","3","5","0","3","6","9","0","0","9","0","6","0","3","0","0","3","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2606","41","1","2","4","10","0","5","2","2","7","1","1","0","6","3","2","0","7","2","2","3","2","1","2","1","1","4","3","1","1","8","8","0","1","5","4","2","4","3","2","0","4","4","0","0","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2607","24","1","2","3","5","1","3","1","5","4","2","4","4","2","3","1","3","6","1","0","1","3","3","3","1","1","3","3","3","7","2","6","0","3","8","1","5","4","1","0","0","2","2","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2608","36","1","3","3","8","1","5","1","3","6","1","2","2","4","4","2","2","6","2","1","1","2","3","2","2","1","2","4","2","6","3","6","1","3","7","2","3","4","2","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2609","11","1","2","3","3","1","3","1","5","4","2","4","4","2","3","1","3","6","1","0","1","3","3","3","1","1","3","3","3","7","2","6","0","3","8","1","5","4","1","0","0","2","6","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2610","31","1","2","3","7","0","4","0","5","3","0","6","6","2","2","1","2","7","0","0","0","0","5","4","0","0","0","6","3","9","0","5","0","4","9","0","6","3","0","0","0","2","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2611","8","1","3","3","2","0","9","0","0","7","0","2","2","3","5","4","3","3","4","0","0","3","2","2","2","2","3","3","0","0","9","9","0","0","3","6","2","0","4","4","0","7","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2612","37","1","3","3","8","0","3","3","4","6","3","1","1","5","3","2","4","3","1","0","1","6","1","2","1","3","3","2","1","2","7","4","0","5","7","2","3","3","2","2","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2613","24","1","2","3","5","1","3","1","5","4","2","4","4","2","3","1","3","6","1","0","1","3","3","3","1","1","3","3","3","7","2","6","0","3","8","1","5","4","1","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2614","37","1","3","3","8","0","5","0","4","8","0","1","0","3","6","0","3","6","0","2","0","5","3","1","0","2","4","4","1","1","8","8","1","0","8","1","0","6","3","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2615","25","1","4","2","6","0","6","1","2","7","1","2","0","0","9","0","5","4","0","0","0","0","4","5","0","0","5","4","0","9","0","5","2","3","6","3","9","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2616","33","1","3","3","8","0","7","0","2","7","0","2","0","4","5","0","3","6","1","0","0","4","3","2","1","1","3","6","1","4","5","6","3","0","8","1","3","3","4","1","0","4","3","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
